Product_id,Selling_Price
SHOEJCZ28JFRY9RR,5819.216365497522
PSLEAVTQQXEXZYYZ,4789.639350352717
SHOE66V8UMNGZKYM,1529.7625953499557
SHIE5HBGWKWJWFRA,3964.929189299655
TOPE4HXDZHPR9K2C,2056.54445479196
BRAEBCTWGWYRWXHC,5373.882254520739
TOPE6ZCJBVZY3HBH,5067.338350774013
CRNEG7BKMFFYHQ8Z,4884.599307594002
SHOE7DJBEPYGQPHF,3996.2552918286647
ACCEHY86UG6B63AZ,4773.3760990184155
BLBEJR23J2CTPFAU,6253.119223316412
ACCEEV5V5VD5DR9C,1251.2933922028028
UMBEJZFHE285UEV2,5887.5595756517105
SHOEBN3FFYG75P3D,3344.0813764075065
NKCEFGFURYNWH2DR,3953.719569023983
ETHEJG7NW4M4AFCZ,6529.867840630913
SWSE9UH4KXCHZHRJ,3702.0696855883757
CRTECN2QZ7XUGBR6,4349.573762516844
BRAEDNX2NHZX5PKN,9115.317555130787
BRAE73KFJGNSP2NP,2370.6956584251143
MAHEDFPZVKF79JVQ,4048.2433589865364
NKCECRQY6MGHBPQ3,8277.473277332327
CRTECN2QYYWUXHRP,3391.5834747115905
CPCEKY4TKBYFE7PH,5562.967047581916
TOPEA8HNSZB8VGUR,2765.2034971210624
TOPECJZ4ZDXQZB4A,5199.957568663132
SHIE92XGJHG4HH5E,6014.1058026962
CRTECN2QVSZXUG7X,5045.849721806782
BRAEBBYRUSRHZD34,7245.856330097708
IFPEE76BG92E5SVS,5658.422966757831
CAGEBZ7UGCZZHVTE,-2617.393863108591
CAGE3GFTPMNXPZAG,706.7016761499871
SWTEDX3KRCTNHUGY,5781.854031362914
BBAEFKXVXVM8SYZW,6901.703362503168
PENEGZ6RHFWHX7JX,1968.5779735474616
ETHEGFZFQT7ZCH3U,3300.794625238542
TOPEE2FFAXQGSUZH,5320.678504243585
CRTECN2QWAGCHYGC,3957.189606115732
SNDEJGWQSWNHXXA3,11014.376170496555
BHGEGTAVKNNCPUGG,12472.576641099651
BBAEGNUNHHZEYSPD,-912.6401347849003
NKCEANMPZYMHYEA3,-1123.8674471410109
RNGE88Q9FH632SHU,2752.2457209371073
SNDE7PY9TG8P7YYR,1324.4928807106153
SNDEHZQ7YZAHAZYP,4787.396513890573
CRTECN2RDAKXQHYH,3725.6368650199047
SNDEAVZ4MSGYFBUD,5791.770002201986
RTRDWBPC23ZAYMSE,9961.174457264387
PCSDYQEW5ZMFBVFQ,10391.970496891536
DREECZJBH8KGCZHT,7979.632598396266
CAGED654SQMMADH7,2314.0950523920474
MFLEYGFH8PFBVRDG,5034.488515819259
SHIEBWNUURZ8BWDZ,4227.872336965895
BRAECTFYXKNAVFAN,5704.051894080186
BRAECBVGHCB2FN49,4826.857764277392
SHOEHX7CGSEMUENU,2830.0104290865006
CRTEB774NHSDW3DV,2703.9034038042346
VLBEGZ7SZFZBUGBZ,5886.847792629239
BRAEGJFXGYFPGHYG,4775.579007750837
ACCEGKG4S4B7QGGT,2257.676559451522
BBAECKHYXGE3VJXB,2045.5716323635804
BBAEDVYSEN75YZZ7,6510.710728335
RTRDYZCGGJFBU6XM,3584.824791191201
CAGEBTJBB5X8GCF8,1082.6807190097084
HLUEJQ3UVGNXSPZG,7408.208464560025
NKCE8RB5WSWKJPFR,4130.960968668043
BRAEDFYYKNGBGPF3,6493.289214292064
SHIE2CAJP6XBWPU2,3918.8888694490083
SHOE2GUJW6XNFG3W,-254.60802279471284
TWCEJFXHGDSG5XZV,6637.548969845549
NKCE9Z2JYUYZ2JZ3,10047.184808515154
WATE54YZWYXR6Z7J,11803.91907627556
SWTEEYFFFRWGKZR5,5819.436075533276
NKCE6NHRGQJHWFDK,4867.323534671984
NKCEYM3B6ZP3YSQQ,3809.39154733448
PAEE8AHWJWMDAXZU,7526.184176307064
RTRDZK8XCUEKZDFZ,-248.96188358075244
TOPEHZMHJHEMRDHY,3311.132823173068
NKCE9AZMPE3PJPEW,449.7185767402566
BRAEAR7WUYD3CZAT,2886.133541462048
BRAEG7AYZAQBS3EH,6168.167487999367
BRAEDQEEYYH4WRQK,4832.8616273343505
BRAE4F8NCQJFTGEZ,5693.315513762738
MUGEACY87HUCUYCD,3952.804776499591
BOTEDSEN9ZSFUUAQ,515.9876534718288
WATE3GEYE8JQT7WM,5636.45983056024
TOPEB96CYHMPMDKH,3029.055050544767
NKCE5QGT7GFDSUZK,2211.980705782668
VESEGZRVWZEYTVMG,6863.777428292226
SCHE4YSTHJSYEJHJ,3242.5616912862056
KLSEGT5ZUGR9FQXE,6215.30092371633
NKCE79CGHYMSS7GH,3504.4115070103203
JEAE8CZGJ8PGGHRQ,1489.2109812460178
SHOEC8QGWFF2VXAN,3294.300456900049
SHIE6G75RNDQSGUQ,2396.665551311823
SHODZ5YHTEHZTR3V,4190.576811693823
ACCEKFVVZJMTYWPK,3888.9744009865094
DRPEHGFFGQTXK3E3,3176.8579633875993
CRGE4XJBHZGHJYGU,6811.481690961675
NKCE9Q93F3HJYGZT,-1829.4477268588385
SNDEGJFV5J8CTGJV,7856.885577133167
SUDEHYGUMT6UGYAR,3688.5148122190167
RNGE7M92HQECSUYG,6347.729016542155
TOPE7ZHYDE2MKNHF,4315.9467295782015
NKCEBHGBEABMWDKA,5348.809368509081
PACE7ZNHBP4FASAQ,2894.721194408746
NKCE7A3XXTTBHHC6,4094.9437261962453
WCKE2TFYTHBHTP5B,5071.54426870924
BRAEDTPDZSCRZCYG,5660.888724028025
SHOEBKEYSKS87GKG,3840.643238494555
CAGDUGFYGG2KWWK7,10078.051545572664
SHODZDAE6FKCC8AH,-474.4640808280378
SGLEGBV5STVHGKTD,5563.814386643962
RTREBVK9HX8XJH2T,-1858.6781763867998
PCSEAKVBGC7CJQZT,9763.462566887862
MATEB88T7MVJGSG5,5543.060797999984
WATDJYPXKHPPNGQK,7306.290502910229
BRAE8QNFFGWGG5MY,2281.6931329050003
NKCDWBPZZSYWKHE9,2375.2965228352837
USGEJPQHT8YPZ7D8,3337.871671633982
NKCEFKBYHXQ8VVF8,-1189.0866521186192
SHOE4JCEZDRSHC4S,3441.459716223875
ACCE9E2RT56M3GSU,4532.894946031154
CRTECN2QXQGJ7JZD,3859.2900225851504
TOPEBS26V3JRYSF3,580.5270958541489
NKCECZNMRRVZ9YWF,-2292.0014552945117
CAGE75QCGVXYV78T,3216.919243062592
WATDG9F74GYWEH4U,7036.826710561249
BRAE3WVQPYSZ54FF,6688.6326356134905
SWSEBHCP9JC4GQKT,4590.8452151072415
MUGEBJ7XAFVH25VD,2652.327835944552
LJGEATZRDCFAJGYZ,5609.871180649342
BRAEBXRB8GFZ6HM6,4440.55876994597
RNGEDAPFZWSSMHYW,2642.191441746241
DREEHFABXP5AUZA8,5253.633301331843
RTRDFFYGJ4GNRSHQ,9072.39049254209
CBREFYM9TSSUHJSQ,3089.755989962304
PBXE6EF4PSJX9WXH,4254.800393339666
CRTEHSS9UZJZYMZD,-1267.0011306160256
DRPEHYHG9YYHD2HH,4551.977843291862
CAGE9AGR4VWWTDY4,7563.0849211544155
AVCEJCJQWBYMNPGU,2500.775073095967
BRAE7T3WADAJU4ZS,2527.10308579004
TPYEGGUFSKXJFYY5,6735.131297757399
SUDEHYGU4GE9UCXJ,5640.738950608389
FABEB2TXH4MGQC2H,5020.1543716330125
NKCE9G2BZAGKXPGY,4466.848349722826
TOPE8H5DJWGAY2CD,8967.387992121192
BBAEGGF3HF3ZPBVG,2059.533136887753
ACCEC87TREZYJJPE,6342.175922332668
DRPEHYHMEZHDYRK5,4064.130318193222
NKCE5VAAPVP5DGMZ,-706.4852007847505
NKCEBZN92EJ7PDFH,3591.0192299523383
ACCDXFPYT58AGGAF,6913.245086575166
MUGEGZUHX744RFEN,5588.780474471728
RNGE8Z3KSHGCMSCP,3357.3219876178564
SHIEYZ3F3QWMYNEC,3408.3549307558083
SHOEJCZ2JNGJSPEJ,8006.281965491459
CRTEB774RSGGQZ9U,3588.6956171007687
BRAE8AJZW5QBNWAZ,2737.3927198031874
CRTECN2QZ8CWZEFZ,5500.782469427675
SHIE9FMZAH4U4H6Z,-1214.5353380826184
CAGE68FFYRMDRF3X,8329.908165731571
NKCE3GNVPGUYY8AZ,3509.8508243372858
PCSE4ZQ8TRUZDMEU,1804.2893693042604
PACEC89YGNYZCMC4,1290.5189024082629
NKCE9YX24KHRDNHG,3226.5696203912053
FABE88MGUBPCQWR8,2756.7159744994065
ACCEH74HAGTY6W8P,1286.16346501025
NKCECGVARVRMARSS,6467.055536149934
CRTECN2QZXFVEPGG,4340.355054981475
NKCEC8AZQUFGUXGH,2525.185887742875
SHOED6C5ZGCBKTP2,2986.4349960305462
RTRD7HN3BBE7G9YT,3793.651302713057
ACCEA8JPDNTF7NZN,5871.086513705318
NKCEBHGBAFBCXXYC,1472.1195277845536
PCSEC86VGEWVKHWZ,12863.459706477028
SHOE3URGYEVZ55GD,3286.196863619095
NKCE9PFFQHU7GTU7,9023.291815654706
CRTECN2RCH9CG4SA,5791.346777948113
TSHEHU5RWUGEAJFE,5384.034836407327
PBXE92G5YEA7JAHZ,5242.558517084222
ACCE8XUCYRB9ATHZ,4372.07109562633
CRTECN2QWEDYMDNQ,1206.4158419243415
PTPEYCF7GZU2T54E,2642.294862609089
SHOEC9FZ3BAF7ASF,4269.900943921137
CAGE7DSFQGVEGHC8,5998.864625517697
SHODUMFYWTPDYNX6,5198.11076441942
ACCE6P3BBZD72UJ6,1257.1122505087342
NKCEFG3CHGEHMRTD,3331.1293991648395
RNGEDAKBYYVCFWZP,7125.328660140195
TROEGZ65YHBQKG9T,5729.748165440647
BRAEDSKCXVNYXGA6,5121.54952036085
NKCE9ZVGMHZVTF2D,4651.67674214348
WATDUKHHH4SQXDAK,5307.9388083581825
CAGE745BJ67RZCRR,2872.914205102474
PCSEAKVBNSFWGBGE,3223.831560070222
TSHEHV9TPRUBUENE,4554.168334910128
SHOEY8RMVZV3UY3A,4040.408178039558
TOPEGWUTW6GWYSBE,2571.889182558215
ACCDQDYBYVQZNHCH,8285.426280243912
MUGEBFGF6MDQGHBG,4309.173974553796
CAGE6HHHUHFQSAPW,-982.4377702154643
RNGE7GVYAP66GRDD,4267.309193561012
PBXE5SUCYEBBSFXJ,9977.631201544958
BRAEBBMQZBZHCFAJ,4519.145547846911
BRAEAC839PBQV9KF,1568.4862696096582
BRAEAW9HT2EUZD3X,2471.6237035816935
SHIE2QTSMSXF9QAH,3835.1399499712634
RTRD6FYYWFHEYJYE,5198.191380478479
CAGEFPY9ZSFFNVAW,9190.30380755851
ACCEGKTSGJEEVTZ4,1711.396629206964
AIREDJCGZN2HKZHJ,3391.6535542790893
BRAEA5MZ8VZHNGGH,7247.455856899645
CRTECN2QX53WHTKZ,3026.4276611121186
JWSEBCY4HDWGJZBT,4586.673090372735
BRAEB2ZTVYY3UKWA,2323.198559215641
WATDZMBRPYAYTP4G,7143.121379000392
TOPE7WAUFEYYDXKG,9798.783382320584
TSHE4DTF53HPYMU4,4295.6615254763365
BLAEE3YXZGWWT8UD,6188.284601187042
RNGE7M925YCWZZRR,6516.592898008347
BKPEGXWHXG4GZWET,1637.754693691998
RTRE8GJUFNETVUMZ,5225.494915001406
SWTECXPHFVTHWJF7,10423.339570034947
SHIECKYBNNY2BNZD,4493.943770239765
WATE7GP3JZMFEGZG,10122.62447111199
CAGE68FFHZRTSZS5,4372.320454172965
ACCEGYP2TMX2NUPH,5735.596866012194
NKCE9YFBBNJ82UVB,4286.589751031075
HMBDRUCNJSJQRRGC,6591.328413817213
CAGE3GFTQ3UHZ4TC,1035.2034044209327
NKCDTAXF2EYZ7MP8,3349.056273174361
LJGEYSUNTPQZG4ZG,1372.026763118918
TOPEGF4KEGGVMSXX,5194.662231022812
TSHECQKNFFER2ERM,3901.3622408194847
PBXE9YWGTS7NGYKT,2509.0649072947263
WATDZ5HGXEYDHBWD,12163.064242955847
PRCDVFAFM2FPJBMZ,2112.018262546607
PTPE2F33QGYXMHGW,4074.6673477610216
KRTEJCZ4M7FD3NJS,3043.0618152053544
NKCEAPCYFBP4UJ3V,3398.002915854663
CAGEBTJBRFGAUQQB,5146.595378329056
MUGEAGGKZFYBUMP9,2865.3089505550897
ACCEAZCVGGGWZGKU,927.3772170074061
CRTECN2QVV7UJQNH,5045.513319588595
NKCDXEGWS7VWXSEJ,3122.1089655198375
NKCDY44FMPNQHFFN,4224.253567939217
NKCE8JXS2AAKUGGD,3943.5471105480074
RNGE88FRWWZECGGM,6858.799636810821
BRAE7GU9K3E2PWGC,-1642.1806106532094
VASEHU9W3N9RDPGZ,7303.955803359365
PCSEC86VSX45XVZS,11868.855160411018
NKCE49ATF8BFHDVP,5163.9033032580855
KTAEHETVCXXZRXGK,10211.515737680285
KTAEHE9HAED4VUQB,5572.495512462528
PACE472CMNPGQY2W,2973.277214012808
NKCEAPCYFTHYVARD,-746.986677096352
SHODPH4GZWVXE5RB,1976.0179422050987
BRAEB3KBY393GUHA,9943.245999434235
BRAEB2S8RZZRXMT3,2630.5229265516705
PCSEAH5WWRYGEVGZ,7305.448786840618
NKCEAVZ3C9CRDB6Z,-1893.9306707622864
RTRDZTF9URF2UFPF,8727.43984768734
CAGE6HYJDNZJVADS,4623.858353561645
SWSEBHCPZGHMBKJY,4005.2455991100214
ACCDQGVSDZ92ZWGW,3273.4972594576684
NKCE4CSZUZWHUTFS,-1245.8420048994044
ACCEGKFHRFGN6XZB,1177.5388439654123
BRAECGQ4GW73HJFV,1416.9380127332147
CRTECN2QXZ9ETCGB,3856.928428584124
MUGE6A5HZUJ924WH,2759.506037463146
BRAEE6YMK83RB9MZ,1343.1720159360639
TMLED6G5MJQGNZHS,4626.423573393691
NKCEFGFUZURHNH6R,3190.8092743287007
NKCE7ZPRQX9SBZXN,2686.8765766373776
VANE3KUFUXF2CVHU,5255.626889340521
NKCED6EYN4ZPK9AA,7633.182121261877
RNGEDF5HDGKZGA3T,3232.2152575913574
ACCEAZCVVFPBJAGB,2791.952977011274
PBXEDCSE8CHTATYY,4599.380543808631
TOPEFYB6HRPPCD8R,6805.029240981876
RTRDTSBQW94HJ8VT,-2706.9873209851853
NKCEYGTGJ65HSJ9Y,2602.5945613846407
NKCEFFFPGEJSTBJP,-1047.4102571008143
NKCDYASFYGXZESTM,3505.0081965416566
NKCE6SR4H3EHXWNA,3919.0604559726626
AUDCY8T7KPEG3ZZF,5864.442984654015
NKCDWBPZCHZEYT7S,3639.212822862173
NKCDYARBFFBQYKFH,3902.6189538272843
TOPEBZYTWUYMJXSG,5246.886485954035
DRPEG3ZH7GJFFZDM,6315.651036621496
SNDE6KNAQN3GFRQG,6992.1994316417195
WFCEHYZMGJQWVVZU,5515.163211600066
ACCEGZ6BRBTGQWZY,4170.1698649965765
CRTECN2QXH4N9WZS,3006.806933537686
PTPDZYCEDURXTYRF,2319.322506057202
ARPEEMC95HMYAJNH,5404.545844212625
SFFEGKYYDWTZTEQC,4362.280177534822
PCSEC86VCFQYV6QG,6242.4923286566745
BCHEHYMBZQ8ABUUY,2106.9540625526747
RNGE87FCQJ9GRKWZ,4933.3922513803645
NKCE5ZHWX6Z8PBFH,2459.730000879854
BRFEJYHNGYSX9T9D,3525.721757085022
TOPE7ZHYQFFHPCBX,4777.486043188249
CAGED6YFBH8NZQM8,277.76291525145183
STREDF58JH3GQZF9,3044.9579533864035
BRAEA5MZDQKHUQCT,3526.796512374825
MUGEBFGF6ZUHKH4C,1180.351070293524
CRTECYY4GFDJFKBD,5086.391029514512
WATDZRZGZAM7HDGV,6564.697878144
CRTEHSSCVTZ3DB72,2555.3736438887245
NKCDXZGUZKNYVXG9,11013.201790635805
TOPEBN6MZNGGZEMY,10309.949714368482
MUGEACY8VQRMM4FX,2711.311893173737
NKCE5UY9HQTQ8TBG,7450.342561138259
SCHE4ZYTVE8DY5PP,3709.453959124461
RNGE9GWPJH9MMNWX,5661.866637909537
CAGE8FG3CYVFG2GM,2967.2601649022445
SHIEHXZMQPC4GT6F,1500.4844895858287
ACBEHDU9Z9DGZP9Z,5248.477818983213
BRAE6KWFPZWJ2FHH,2326.368859415435
TSHE8CAWEGE3CUPM,3909.8417094119973
SHIE9J6PFGP9DZAH,4169.042263059059
CAGEYFZWNCKDDXXQ,3420.045915509086
JCKEEABZDWF9VU7N,6876.380053499361
SOPEJ7SCRS3SKFGP,4411.363812989877
WATE9MVXHMTCFZSP,384.07487748763566
CRTECN2QXMXFUYRD,1917.8712001797765
RNGE96Y49HCWGUGH,1636.371651067789
BRAE9RDQYNWZBYJF,2379.6806251580892
RTRECFHX3TDFD9SP,7869.45533440999
BRAE59YTMB36ZVFG,7751.463618554247
ACCEGZ6B9MYUTYST,6203.1870674619495
SHIEF8DUHZJP8MVC,590.9168845808925
LJGEG52SCZ5WZBKZ,4837.485192780898
SHTECN9HDECRYPF8,6575.4948427235895
CSKEH3JPF4EJVBSF,6736.384291428765
BRAEBBYRYT9WDJRQ,1474.183573914772
SFFEGGJYFJWAV4HV,3879.243000861323
CBKEHGUY3GEHDSFY,5489.393704662506
NKCE73V3DADAVHDU,4026.366958559817
TOPEGF6QDCGCHHXY,1582.0807228466306
RNGE3YSWFWYYHNCA,5617.403940985598
NKCE8HSQJQBPRSGY,6150.227539658337
CAGDU9C3QVCBMQKQ,3671.7350108887435
BRAEDQDFMNC6MQZW,3058.304713715567
SHOECB92BGNGSZGZ,138.0339468022446
DREEAVBXKQUUVJUT,4682.147533683824
WCKE2TFYZGPGDGGV,4465.606445989854
CAGE9AGRUGPHV5FM,6684.709245798947
BRAEBB6TT8GKVG8A,2573.5984971438793
CRTECN2QUCSMF4SX,3178.879098860897
BCHEHYUKDZZPZBH2,2654.367667893942
BRAE8JUHJB794RZY,6962.405719255549
BRAE4DJMZCWYGDJU,5116.611683912555
GLSEJGVBRQMYV7NE,6755.806092377137
NKCE9Q93HRESPRBU,5772.397492874057
NKCECATQF8ZXGXJS,-560.4007317782737
ETHEJG7NHGRFGHHK,10466.180439166052
NKCEASCZBAEB2Y63,2994.8617000759446
ACCDSY8ERUYRYSUA,3903.321811646812
BRAEDH76V3J4FBWQ,6332.040533367037
HACEGPF9FJFJQU2R,677.1449393464483
ACCEGBTPV5PPBHVD,5741.823952842759
PCSEAH5WCDGS8YCZ,2987.935261037545
RTRDRUZCPNJ3MTAT,-537.6808312028618
PBXE68H4WBX5AFCH,3435.4066826050985
